jenis_permohonan;jenis_karantina;upt_baru;komoditas;kode_hs;volume_conv;satuan_conv;nilai_conv;pemohon
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;500000;kilogram;1048000000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;262500;kilogram;550200000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;262500;kilogram;550200000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;2225000;kilogram;4630000000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;330000;kilogram;693478500;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;220000;kilogram;462319000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;1100000;kilogram;2311595000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;550000;kilogram;1155797500;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;9024090;48220;kilogram;1113757380;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2742888960;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2742888960;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;43680;kilogram;1091550150;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2241649456;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;20160;kilogram;417498746;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2651657465;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2153545455;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2154647654;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2827952000;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2646000000;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;201600;kilogram;4220300000;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;803600000;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2049636820;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2049636820;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;64260;kilogram;1728916906;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;42840;kilogram;1152611216;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;42840;kilogram;1152611216;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;42840;kilogram;1150028476;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2615094750;PT. KARINI UTAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;40320;kilogram;1580544000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;40320;kilogram;1580544000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;741888000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. REMCO RUBBER INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2457000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;20160;kilogram;519000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;11760;kilogram;304983300;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;20160;kilogram;522828450;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;11760;kilogram;293878800;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;42840;kilogram;1111010418;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2151415471;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;20160;kilogram;465145674;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;80640;kilogram;979719454;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2153415456;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2165465546;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;18900;kilogram;532440000;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2804946144;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2935716784;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2611828800;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2611828800;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2611828800;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2716301952;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2829456900;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2925648900;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2773354729;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2437071849;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;20160;kilogram;581207961;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2458212000;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;141120;kilogram;3824612100;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;120960;kilogram;3024546514;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1814400000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1814400000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2685312000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2685312000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2685312000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;60480;kilogram;2393072640;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. REMCO RUBBER INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;1572000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2601239760;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2620000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;113400;kilogram;2398030110;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2601239760;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;141120;kilogram;1972243072;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2573000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2573000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;105840;kilogram;2830000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;105840;kilogram;2830000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;105840;kilogram;1859000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;105840;kilogram;2830000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2573000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2573000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;113400;kilogram;2997000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2208000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2208000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2765000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2765000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2765000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2765000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2208000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2208000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;4643243080;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;60480;kilogram;1000000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;40320;kilogram;700000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;38400;kilogram;1924608000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;57600;kilogram;2016000000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;18306;kilogram;294427000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;18306;kilogram;476688240;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012230;80640;kilogram;3195258394;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2559700080;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2250000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2250000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2250000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2654772000;PT. BINTANG AGUNG PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;40320;kilogram;1431198720;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2821286076;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2845629276;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2813171676;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;972403785;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;113400;kilogram;2884266630;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2884266630;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2611733040;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2229670800;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2611733040;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2611733040;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2229670800;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2614802400;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2584985760;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2608956000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2608956000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2608956000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;20160;kilogram;503258170;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2608956000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;MINYAK SAWIT MENTAH;15111000;4907630;kilogram;49395295950;PT . TUNAS BARU LAMPUNG TBK.,
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;124,36;meter kubik;1208308200;Cipta Mandala Lumber Nusantara
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;39,17;meter kubik;1208308200;Cipta Mandala Lumber Nusantara
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,7;meter kubik;2483730005;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2841352960;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;145000;kilogram;550000000;CV BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;53000;kilogram;130000000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;81000;kilogram;450000000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;28000;kilogram;50500000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;81000;kilogram;660000000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;81000;kilogram;330000000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;142000;kilogram;880000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;197400;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;85500;kilogram;230000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;418000;kilogram;860000000;CV PUTRA SRIWIJAYA PERKASA
